timestamp,root mean square of successive differences milliseconds,standard deviation milliseconds,data source
2025-07-16T03:20:00Z,39.229,0.0,Fitbit App
2025-07-16T03:25:00Z,43.75,0.0,Fitbit App
2025-07-16T03:30:00Z,43.6,0.0,Fitbit App
2025-07-16T03:35:00Z,33.658,0.0,Fitbit App
2025-07-16T03:40:00Z,36.351,0.0,Fitbit App
2025-07-16T03:45:00Z,59.618,0.0,Fitbit App
2025-07-16T03:50:00Z,35.998,0.0,Fitbit App
2025-07-16T03:55:00Z,28.371,0.0,Fitbit App
2025-07-16T04:00:00Z,22.669,0.0,Fitbit App
2025-07-16T04:05:00Z,29.554,0.0,Fitbit App
2025-07-16T04:10:00Z,41.167,0.0,Fitbit App
2025-07-16T04:15:00Z,36.592,0.0,Fitbit App
2025-07-16T04:20:00Z,44.748,0.0,Fitbit App
2025-07-16T04:25:00Z,49.835,0.0,Fitbit App
2025-07-16T04:30:00Z,30.599,0.0,Fitbit App
2025-07-16T04:35:00Z,43.207,0.0,Fitbit App
2025-07-16T04:40:00Z,24.505,0.0,Fitbit App
2025-07-16T04:45:00Z,20.807,0.0,Fitbit App
2025-07-16T04:50:00Z,47.891,0.0,Fitbit App
2025-07-16T21:45:00Z,28.506,0.0,Fitbit App
2025-07-16T21:50:00Z,18.927,0.0,Fitbit App
2025-07-16T21:55:00Z,17.613,0.0,Fitbit App
2025-07-16T22:00:00Z,16.394,0.0,Fitbit App
2025-07-16T22:05:00Z,15.589,0.0,Fitbit App
2025-07-16T22:10:00Z,18.478,0.0,Fitbit App
2025-07-16T22:15:00Z,30.021,0.0,Fitbit App
2025-07-16T22:20:00Z,26.002,0.0,Fitbit App
2025-07-16T22:25:00Z,16.422,0.0,Fitbit App
2025-07-16T22:30:00Z,16.697,0.0,Fitbit App
2025-07-16T22:35:00Z,16.966,0.0,Fitbit App
2025-07-16T22:40:00Z,21.229,0.0,Fitbit App
2025-07-16T22:45:00Z,22.778,0.0,Fitbit App
2025-07-16T22:50:00Z,18.33,0.0,Fitbit App
2025-07-16T22:55:00Z,23.654,0.0,Fitbit App
2025-07-16T23:00:00Z,22.112,0.0,Fitbit App
2025-07-16T23:05:00Z,17.076,0.0,Fitbit App
2025-07-16T23:10:00Z,18.996,0.0,Fitbit App
2025-07-16T23:15:00Z,15.238,0.0,Fitbit App
2025-07-16T23:20:00Z,35.239,0.0,Fitbit App
2025-07-16T23:25:00Z,25.609,0.0,Fitbit App
2025-07-16T23:30:00Z,24.854,0.0,Fitbit App
2025-07-16T23:35:00Z,27.717,0.0,Fitbit App
2025-07-16T23:40:00Z,27.727,0.0,Fitbit App
2025-07-16T23:45:00Z,38.101,0.0,Fitbit App
2025-07-16T23:50:00Z,45.21,0.0,Fitbit App
2025-07-16T23:55:00Z,67.691,0.0,Fitbit App
2025-07-17T00:00:00Z,59.677,0.0,Fitbit App
2025-07-17T00:05:00Z,40.381,0.0,Fitbit App
2025-07-17T00:10:00Z,41.881,0.0,Fitbit App
2025-07-17T00:15:00Z,37.893,0.0,Fitbit App
2025-07-17T00:20:00Z,40.161,0.0,Fitbit App
2025-07-17T00:25:00Z,43.857,0.0,Fitbit App
2025-07-17T00:30:00Z,53.959,0.0,Fitbit App
2025-07-17T00:35:00Z,53.63,0.0,Fitbit App
2025-07-17T00:40:00Z,50.16,0.0,Fitbit App
2025-07-17T00:45:00Z,47.548,0.0,Fitbit App
2025-07-17T00:50:00Z,58.265,0.0,Fitbit App
2025-07-17T00:55:00Z,51.916,0.0,Fitbit App
2025-07-17T01:00:00Z,59.804,0.0,Fitbit App
2025-07-17T01:05:00Z,36.806,0.0,Fitbit App
2025-07-17T01:10:00Z,37.679,0.0,Fitbit App
2025-07-17T01:15:00Z,35.018,0.0,Fitbit App
2025-07-17T01:20:00Z,52.536,0.0,Fitbit App
2025-07-17T01:25:00Z,51.795,0.0,Fitbit App
2025-07-17T01:40:00Z,27.896,0.0,Fitbit App
2025-07-17T01:45:00Z,28.767,0.0,Fitbit App
2025-07-17T01:50:00Z,28.556,0.0,Fitbit App
2025-07-17T01:55:00Z,23.618,0.0,Fitbit App
2025-07-17T02:00:00Z,25.197,0.0,Fitbit App
2025-07-17T02:05:00Z,32.731,0.0,Fitbit App
2025-07-17T02:10:00Z,64.202,0.0,Fitbit App
2025-07-17T02:15:00Z,41.865,0.0,Fitbit App
2025-07-17T02:20:00Z,45.278,0.0,Fitbit App
2025-07-17T02:25:00Z,56.657,0.0,Fitbit App
2025-07-17T02:30:00Z,32.523,0.0,Fitbit App
2025-07-17T02:35:00Z,31.721,0.0,Fitbit App
2025-07-17T02:40:00Z,50.577,0.0,Fitbit App
2025-07-17T02:45:00Z,44.253,0.0,Fitbit App
2025-07-17T02:50:00Z,24.057,0.0,Fitbit App
2025-07-17T02:55:00Z,32.346,0.0,Fitbit App
2025-07-17T03:00:00Z,30.926,0.0,Fitbit App
2025-07-17T03:05:00Z,76.496,0.0,Fitbit App
2025-07-17T03:10:00Z,26.312,0.0,Fitbit App
2025-07-17T03:15:00Z,26.931,0.0,Fitbit App
2025-07-17T03:20:00Z,25.731,0.0,Fitbit App
2025-07-17T03:25:00Z,27.44,0.0,Fitbit App
2025-07-17T03:30:00Z,33.517,0.0,Fitbit App
2025-07-17T03:35:00Z,23.812,0.0,Fitbit App
2025-07-17T03:40:00Z,23.214,0.0,Fitbit App
2025-07-17T03:45:00Z,23.53,0.0,Fitbit App
2025-07-17T03:50:00Z,54.493,0.0,Fitbit App
2025-07-17T03:55:00Z,26.386,0.0,Fitbit App
2025-07-17T04:00:00Z,33.459,0.0,Fitbit App
2025-07-17T04:05:00Z,21.886,0.0,Fitbit App
2025-07-17T04:10:00Z,27.386,0.0,Fitbit App
2025-07-17T04:15:00Z,24.776,0.0,Fitbit App
2025-07-17T04:20:00Z,46.241,0.0,Fitbit App
2025-07-17T04:25:00Z,26.09,0.0,Fitbit App
2025-07-17T04:30:00Z,26.266,0.0,Fitbit App
2025-07-17T04:35:00Z,30.428,0.0,Fitbit App
2025-07-17T04:40:00Z,41.211,0.0,Fitbit App
2025-07-17T04:45:00Z,45.913,0.0,Fitbit App
2025-07-17T04:50:00Z,31.56,0.0,Fitbit App
2025-07-17T04:55:00Z,45.724,0.0,Fitbit App
2025-07-17T21:15:00Z,40.838,0.0,Fitbit App
2025-07-17T21:20:00Z,39.254,0.0,Fitbit App
2025-07-17T21:25:00Z,45.416,0.0,Fitbit App
2025-07-17T21:30:00Z,50.228,0.0,Fitbit App
2025-07-17T21:35:00Z,44.689,0.0,Fitbit App
2025-07-17T21:40:00Z,44.297,0.0,Fitbit App
2025-07-17T21:45:00Z,35.049,0.0,Fitbit App
2025-07-17T21:50:00Z,40.738,0.0,Fitbit App
2025-07-17T21:55:00Z,33.982,0.0,Fitbit App
2025-07-17T22:00:00Z,31.04,0.0,Fitbit App
2025-07-17T22:05:00Z,31.364,0.0,Fitbit App
2025-07-17T22:10:00Z,33.409,0.0,Fitbit App
2025-07-17T22:15:00Z,29.896,0.0,Fitbit App
2025-07-17T22:20:00Z,30.037,0.0,Fitbit App
2025-07-17T22:25:00Z,16.684,0.0,Fitbit App
2025-07-17T22:30:00Z,21.99,0.0,Fitbit App
2025-07-17T22:40:00Z,20.559,0.0,Fitbit App
2025-07-17T22:45:00Z,20.055,0.0,Fitbit App
2025-07-17T22:50:00Z,24.322,0.0,Fitbit App
2025-07-17T22:55:00Z,25.48,0.0,Fitbit App
2025-07-17T23:00:00Z,28.597,0.0,Fitbit App
2025-07-17T23:05:00Z,25.579,0.0,Fitbit App
2025-07-17T23:10:00Z,30.762,0.0,Fitbit App
2025-07-17T23:15:00Z,29.26,0.0,Fitbit App
2025-07-17T23:20:00Z,30.992,0.0,Fitbit App
2025-07-17T23:25:00Z,36.725,0.0,Fitbit App
2025-07-17T23:30:00Z,28.828,0.0,Fitbit App
2025-07-17T23:35:00Z,44.669,0.0,Fitbit App
2025-07-17T23:40:00Z,39.959,0.0,Fitbit App
2025-07-17T23:45:00Z,56.888,0.0,Fitbit App
2025-07-17T23:50:00Z,56.409,0.0,Fitbit App
2025-07-17T23:55:00Z,49.93,0.0,Fitbit App
2025-07-18T00:00:00Z,46.192,0.0,Fitbit App
2025-07-18T00:05:00Z,40.789,0.0,Fitbit App
2025-07-18T00:10:00Z,48.336,0.0,Fitbit App
2025-07-18T00:15:00Z,38.108,0.0,Fitbit App
2025-07-18T00:20:00Z,30.406,0.0,Fitbit App
2025-07-18T00:25:00Z,34.512,0.0,Fitbit App
2025-07-18T00:30:00Z,39.605,0.0,Fitbit App
2025-07-18T00:35:00Z,36.807,0.0,Fitbit App
2025-07-18T00:40:00Z,29.555,0.0,Fitbit App
2025-07-18T00:50:00Z,51.211,0.0,Fitbit App
2025-07-18T00:55:00Z,40.224,0.0,Fitbit App
2025-07-18T01:00:00Z,62.56,0.0,Fitbit App
2025-07-18T01:05:00Z,30.171,0.0,Fitbit App
2025-07-18T01:10:00Z,29.651,0.0,Fitbit App
2025-07-18T01:15:00Z,63.653,0.0,Fitbit App
2025-07-18T01:20:00Z,57.176,0.0,Fitbit App
2025-07-18T01:25:00Z,56.717,0.0,Fitbit App
2025-07-18T01:30:00Z,63.564,0.0,Fitbit App
2025-07-18T01:35:00Z,56.456,0.0,Fitbit App
2025-07-18T01:40:00Z,45.29,0.0,Fitbit App
2025-07-18T01:45:00Z,34.431,0.0,Fitbit App
2025-07-18T01:50:00Z,26.512,0.0,Fitbit App
2025-07-18T01:55:00Z,28.192,0.0,Fitbit App
2025-07-18T02:00:00Z,27.405,0.0,Fitbit App
2025-07-18T02:05:00Z,27.257,0.0,Fitbit App
2025-07-18T02:10:00Z,21.933,0.0,Fitbit App
2025-07-18T02:15:00Z,22.672,0.0,Fitbit App
2025-07-18T02:20:00Z,33.755,0.0,Fitbit App
2025-07-18T02:25:00Z,33.518,0.0,Fitbit App
2025-07-18T02:30:00Z,36.737,0.0,Fitbit App
2025-07-18T02:35:00Z,33.894,0.0,Fitbit App
2025-07-18T02:40:00Z,44.67,0.0,Fitbit App
2025-07-18T02:45:00Z,40.817,0.0,Fitbit App
2025-07-18T02:50:00Z,39.882,0.0,Fitbit App
2025-07-18T02:55:00Z,42.09,0.0,Fitbit App
2025-07-18T03:00:00Z,43.95,0.0,Fitbit App
2025-07-18T03:05:00Z,31.699,0.0,Fitbit App
2025-07-18T03:10:00Z,34.973,0.0,Fitbit App
2025-07-18T03:15:00Z,28.355,0.0,Fitbit App
2025-07-18T03:20:00Z,34.868,0.0,Fitbit App
2025-07-18T03:25:00Z,32.145,0.0,Fitbit App
2025-07-18T03:30:00Z,31.364,0.0,Fitbit App
2025-07-18T03:35:00Z,48.955,0.0,Fitbit App
2025-07-18T03:40:00Z,44.158,0.0,Fitbit App
2025-07-18T03:45:00Z,29.537,0.0,Fitbit App
2025-07-18T03:50:00Z,14.929,0.0,Fitbit App
2025-07-18T03:55:00Z,36.877,0.0,Fitbit App
2025-07-18T04:00:00Z,25.751,0.0,Fitbit App
2025-07-18T04:05:00Z,18.923,0.0,Fitbit App
2025-07-18T04:10:00Z,19.853,0.0,Fitbit App
2025-07-18T04:15:00Z,38.354,0.0,Fitbit App
2025-07-18T04:20:00Z,25.425,0.0,Fitbit App
2025-07-18T04:25:00Z,47.612,0.0,Fitbit App
2025-07-18T04:30:00Z,35.26,0.0,Fitbit App
2025-07-18T04:35:00Z,49.152,0.0,Fitbit App
2025-07-18T04:40:00Z,43.842,0.0,Fitbit App
2025-07-18T20:30:00Z,18.192,0.0,Fitbit App
2025-07-18T20:35:00Z,21.544,0.0,Fitbit App
2025-07-18T20:40:00Z,28.232,0.0,Fitbit App
2025-07-18T20:45:00Z,31.769,0.0,Fitbit App
2025-07-18T20:50:00Z,32.101,0.0,Fitbit App
2025-07-18T20:55:00Z,24.917,0.0,Fitbit App
2025-07-18T21:00:00Z,21.37,0.0,Fitbit App
2025-07-18T21:05:00Z,21.638,0.0,Fitbit App
2025-07-18T21:10:00Z,21.625,0.0,Fitbit App
2025-07-18T21:15:00Z,21.671,0.0,Fitbit App
2025-07-18T21:20:00Z,20.602,0.0,Fitbit App
2025-07-18T21:25:00Z,18.175,0.0,Fitbit App
2025-07-18T21:30:00Z,20.975,0.0,Fitbit App
2025-07-18T21:35:00Z,22.815,0.0,Fitbit App
2025-07-18T21:40:00Z,20.436,0.0,Fitbit App
2025-07-18T21:45:00Z,19.471,0.0,Fitbit App
2025-07-18T21:50:00Z,16.728,0.0,Fitbit App
2025-07-18T21:55:00Z,14.876,0.0,Fitbit App
2025-07-18T22:00:00Z,17.458,0.0,Fitbit App
2025-07-18T22:05:00Z,29.247,0.0,Fitbit App
2025-07-18T22:10:00Z,23.959,0.0,Fitbit App
2025-07-18T22:15:00Z,23.225,0.0,Fitbit App
2025-07-18T22:20:00Z,25.768,0.0,Fitbit App
2025-07-18T22:25:00Z,27.444,0.0,Fitbit App
2025-07-18T22:30:00Z,41.426,0.0,Fitbit App
2025-07-18T22:35:00Z,33.502,0.0,Fitbit App
2025-07-18T22:40:00Z,31.838,0.0,Fitbit App
2025-07-18T22:45:00Z,35.448,0.0,Fitbit App
2025-07-18T22:50:00Z,39.659,0.0,Fitbit App
2025-07-18T22:55:00Z,27.803,0.0,Fitbit App
2025-07-18T23:00:00Z,35.832,0.0,Fitbit App
2025-07-18T23:05:00Z,36.386,0.0,Fitbit App
2025-07-18T23:10:00Z,21.282,0.0,Fitbit App
2025-07-18T23:15:00Z,19.539,0.0,Fitbit App
2025-07-18T23:20:00Z,19.447,0.0,Fitbit App
2025-07-18T23:25:00Z,21.038,0.0,Fitbit App
2025-07-18T23:30:00Z,24.433,0.0,Fitbit App
2025-07-18T23:35:00Z,24.046,0.0,Fitbit App
2025-07-18T23:40:00Z,26.6,0.0,Fitbit App
2025-07-18T23:45:00Z,24.197,0.0,Fitbit App
2025-07-18T23:50:00Z,23.252,0.0,Fitbit App
2025-07-18T23:55:00Z,22.307,0.0,Fitbit App
2025-07-19T00:00:00Z,21.423,0.0,Fitbit App
2025-07-19T00:05:00Z,22.08,0.0,Fitbit App
2025-07-19T00:10:00Z,21.225,0.0,Fitbit App
2025-07-19T00:15:00Z,29.352,0.0,Fitbit App
2025-07-19T00:20:00Z,25.495,0.0,Fitbit App
2025-07-19T00:25:00Z,16.781,0.0,Fitbit App
2025-07-19T00:30:00Z,17.825,0.0,Fitbit App
2025-07-19T00:35:00Z,19.497,0.0,Fitbit App
2025-07-19T00:40:00Z,21.105,0.0,Fitbit App
2025-07-19T00:45:00Z,14.247,0.0,Fitbit App
2025-07-19T00:50:00Z,15.512,0.0,Fitbit App
2025-07-19T00:55:00Z,19.061,0.0,Fitbit App
2025-07-19T01:00:00Z,21.509,0.0,Fitbit App
2025-07-19T01:05:00Z,22.612,0.0,Fitbit App
2025-07-19T01:10:00Z,20.806,0.0,Fitbit App
2025-07-19T01:15:00Z,20.79,0.0,Fitbit App
2025-07-19T01:20:00Z,47.657,0.0,Fitbit App
2025-07-19T01:25:00Z,42.086,0.0,Fitbit App
2025-07-19T01:30:00Z,36.108,0.0,Fitbit App
2025-07-19T01:35:00Z,27.449,0.0,Fitbit App
2025-07-19T01:40:00Z,30.309,0.0,Fitbit App
2025-07-19T01:45:00Z,24.897,0.0,Fitbit App
2025-07-19T01:50:00Z,30.082,0.0,Fitbit App
2025-07-19T01:55:00Z,29.563,0.0,Fitbit App
2025-07-19T02:00:00Z,24.437,0.0,Fitbit App
2025-07-19T02:05:00Z,22.193,0.0,Fitbit App
2025-07-19T02:10:00Z,23.363,0.0,Fitbit App
2025-07-19T02:15:00Z,17.877,0.0,Fitbit App
2025-07-19T02:20:00Z,23.603,0.0,Fitbit App
2025-07-19T02:25:00Z,24.592,0.0,Fitbit App
2025-07-19T02:30:00Z,24.442,0.0,Fitbit App
2025-07-19T02:35:00Z,31.139,0.0,Fitbit App
2025-07-19T02:40:00Z,29.236,0.0,Fitbit App
2025-07-19T02:45:00Z,29.79,0.0,Fitbit App
2025-07-19T02:50:00Z,27.041,0.0,Fitbit App
2025-07-19T02:55:00Z,27.184,0.0,Fitbit App
2025-07-19T03:00:00Z,26.682,0.0,Fitbit App
2025-07-19T03:05:00Z,25.925,0.0,Fitbit App
2025-07-19T03:10:00Z,21.345,0.0,Fitbit App
2025-07-19T03:15:00Z,33.813,0.0,Fitbit App
2025-07-19T03:20:00Z,24.966,0.0,Fitbit App
2025-07-19T03:25:00Z,26.02,0.0,Fitbit App
2025-07-19T03:30:00Z,22.821,0.0,Fitbit App
2025-07-19T03:35:00Z,25.363,0.0,Fitbit App
2025-07-19T03:40:00Z,29.174,0.0,Fitbit App
2025-07-19T03:45:00Z,27.674,0.0,Fitbit App
2025-07-19T03:50:00Z,27.522,0.0,Fitbit App
2025-07-19T03:55:00Z,21.908,0.0,Fitbit App
2025-07-19T04:00:00Z,22.451,0.0,Fitbit App
2025-07-19T04:05:00Z,23.567,0.0,Fitbit App
2025-07-19T04:10:00Z,21.583,0.0,Fitbit App
2025-07-19T04:15:00Z,19.913,0.0,Fitbit App
2025-07-19T04:20:00Z,20.081,0.0,Fitbit App
2025-07-19T04:25:00Z,21.224,0.0,Fitbit App
2025-07-19T04:30:00Z,23.415,0.0,Fitbit App
2025-07-19T04:35:00Z,27.58,0.0,Fitbit App
2025-07-19T04:40:00Z,25.421,0.0,Fitbit App
2025-07-19T04:45:00Z,26.031,0.0,Fitbit App
2025-07-19T04:50:00Z,27.597,0.0,Fitbit App
2025-07-19T04:55:00Z,31.146,0.0,Fitbit App
2025-07-19T19:10:00Z,15.299,0.0,Fitbit App
2025-07-19T19:15:00Z,15.057,0.0,Fitbit App
2025-07-19T19:20:00Z,15.079,0.0,Fitbit App
2025-07-19T19:25:00Z,15.051,0.0,Fitbit App
2025-07-19T19:30:00Z,14.406,0.0,Fitbit App
