timestamp,steps,data source
2025-08-06T04:12:00Z,13,Sense 2
2025-08-06T04:13:00Z,4,Sense 2
2025-08-06T04:15:00Z,21,Sense 2
2025-08-06T04:16:00Z,52,Sense 2
2025-08-06T04:17:00Z,34,Sense 2
2025-08-06T04:18:00Z,8,Sense 2
2025-08-06T04:19:00Z,6,Sense 2
2025-08-06T04:21:00Z,13,Sense 2
2025-08-06T04:22:00Z,23,Sense 2
2025-08-06T04:23:00Z,37,Sense 2
2025-08-06T04:24:00Z,6,Sense 2
2025-08-06T04:25:00Z,21,Sense 2
2025-08-06T04:26:00Z,14,Sense 2
2025-08-06T04:27:00Z,13,Sense 2
2025-08-06T04:28:00Z,10,Sense 2
2025-08-06T04:29:00Z,9,Sense 2
2025-08-06T04:33:00Z,16,Sense 2
2025-08-06T05:05:00Z,36,Sense 2
2025-08-06T05:06:00Z,1,Sense 2
2025-08-06T05:13:00Z,33,Sense 2
2025-08-06T05:14:00Z,19,Sense 2
2025-08-06T05:18:00Z,10,Sense 2
2025-08-06T05:20:00Z,31,Sense 2
2025-08-06T05:56:00Z,27,Sense 2
2025-08-06T05:58:00Z,14,Sense 2
2025-08-06T06:13:00Z,7,Sense 2
2025-08-06T06:18:00Z,27,Sense 2
2025-08-06T06:27:00Z,18,Sense 2
2025-08-06T06:28:00Z,26,Sense 2
2025-08-06T06:29:00Z,38,Sense 2
2025-08-06T06:30:00Z,19,Sense 2
2025-08-06T06:32:00Z,33,Sense 2
2025-08-06T06:33:00Z,38,Sense 2
2025-08-06T06:34:00Z,17,Sense 2
2025-08-06T06:35:00Z,28,Sense 2
2025-08-06T06:36:00Z,22,Sense 2
2025-08-06T06:37:00Z,5,Sense 2
2025-08-06T06:38:00Z,6,Sense 2
2025-08-06T06:39:00Z,48,Sense 2
2025-08-06T06:40:00Z,29,Sense 2
2025-08-06T06:41:00Z,34,Sense 2
2025-08-06T06:42:00Z,20,Sense 2
2025-08-06T06:46:00Z,30,Sense 2
2025-08-06T06:47:00Z,13,Sense 2
2025-08-06T06:48:00Z,5,Sense 2
2025-08-06T06:49:00Z,44,Sense 2
2025-08-06T06:50:00Z,42,Sense 2
2025-08-06T06:51:00Z,13,Sense 2
2025-08-06T06:53:00Z,6,Sense 2
2025-08-06T06:55:00Z,28,Sense 2
2025-08-06T06:57:00Z,26,Sense 2
2025-08-06T06:58:00Z,41,Sense 2
2025-08-06T07:00:00Z,15,Sense 2
2025-08-06T07:01:00Z,54,Sense 2
2025-08-06T07:02:00Z,37,Sense 2
2025-08-06T07:05:00Z,48,Sense 2
2025-08-06T07:06:00Z,26,Sense 2
2025-08-06T07:07:00Z,64,Sense 2
2025-08-06T07:08:00Z,37,Sense 2
2025-08-06T07:09:00Z,33,Sense 2
2025-08-06T07:10:00Z,13,Sense 2
2025-08-06T07:11:00Z,17,Sense 2
2025-08-06T07:12:00Z,32,Sense 2
2025-08-06T07:13:00Z,7,Sense 2
2025-08-06T07:14:00Z,9,Sense 2
2025-08-06T07:15:00Z,11,Sense 2
2025-08-06T07:16:00Z,16,Sense 2
2025-08-06T07:17:00Z,55,Sense 2
2025-08-06T07:20:00Z,18,Sense 2
2025-08-06T07:21:00Z,50,Sense 2
2025-08-06T07:22:00Z,20,Sense 2
2025-08-06T07:23:00Z,1,Sense 2
2025-08-06T07:25:00Z,6,Sense 2
2025-08-06T07:26:00Z,34,Sense 2
2025-08-06T07:27:00Z,9,Sense 2
2025-08-06T07:28:00Z,46,Sense 2
2025-08-06T07:30:00Z,51,Sense 2
2025-08-06T07:31:00Z,60,Sense 2
2025-08-06T07:32:00Z,17,Sense 2
2025-08-06T07:34:00Z,27,Sense 2
2025-08-06T07:35:00Z,15,Sense 2
2025-08-06T07:37:00Z,30,Sense 2
2025-08-06T07:38:00Z,34,Sense 2
2025-08-06T07:39:00Z,70,Sense 2
2025-08-06T07:40:00Z,46,Sense 2
2025-08-06T07:41:00Z,9,Sense 2
2025-08-06T07:43:00Z,8,Sense 2
2025-08-06T08:03:00Z,12,Sense 2
2025-08-06T08:06:00Z,28,Sense 2
2025-08-06T08:07:00Z,11,Sense 2
2025-08-06T08:08:00Z,57,Sense 2
2025-08-06T08:09:00Z,80,Sense 2
2025-08-06T08:10:00Z,35,Sense 2
2025-08-06T08:11:00Z,11,Sense 2
2025-08-06T08:12:00Z,55,Sense 2
2025-08-06T08:13:00Z,29,Sense 2
2025-08-06T08:14:00Z,14,Sense 2
2025-08-06T08:18:00Z,14,Sense 2
2025-08-06T08:19:00Z,36,Sense 2
2025-08-06T08:20:00Z,33,Sense 2
2025-08-06T08:22:00Z,4,Sense 2
2025-08-06T08:23:00Z,18,Sense 2
2025-08-06T08:24:00Z,17,Sense 2
2025-08-06T08:26:00Z,7,Sense 2
2025-08-06T08:27:00Z,4,Sense 2
2025-08-06T08:28:00Z,19,Sense 2
2025-08-06T08:29:00Z,21,Sense 2
2025-08-06T08:30:00Z,21,Sense 2
2025-08-06T08:31:00Z,6,Sense 2
2025-08-06T08:32:00Z,9,Sense 2
2025-08-06T08:34:00Z,8,Sense 2
2025-08-06T08:35:00Z,48,Sense 2
2025-08-06T08:36:00Z,10,Sense 2
2025-08-06T08:37:00Z,9,Sense 2
2025-08-06T08:38:00Z,6,Sense 2
2025-08-06T08:40:00Z,7,Sense 2
2025-08-06T08:45:00Z,26,Sense 2
2025-08-06T08:48:00Z,8,Sense 2
2025-08-06T08:49:00Z,12,Sense 2
2025-08-06T08:50:00Z,7,Sense 2
2025-08-06T08:51:00Z,8,Sense 2
2025-08-06T08:53:00Z,46,Sense 2
2025-08-06T08:54:00Z,10,Sense 2
2025-08-06T08:55:00Z,21,Sense 2
2025-08-06T08:56:00Z,11,Sense 2
2025-08-06T08:57:00Z,19,Sense 2
2025-08-06T09:01:00Z,21,Sense 2
2025-08-06T09:02:00Z,8,Sense 2
2025-08-06T09:03:00Z,22,Sense 2
2025-08-06T09:07:00Z,6,Sense 2
2025-08-06T09:08:00Z,4,Sense 2
2025-08-06T09:26:00Z,7,Sense 2
2025-08-06T09:27:00Z,1,Sense 2
2025-08-06T09:50:00Z,4,Sense 2
2025-08-06T10:43:00Z,10,Sense 2
2025-08-06T10:44:00Z,8,Sense 2
2025-08-06T10:46:00Z,10,Sense 2
2025-08-06T10:48:00Z,10,Sense 2
2025-08-06T10:49:00Z,8,Sense 2
2025-08-06T10:50:00Z,8,Sense 2
2025-08-06T11:08:00Z,32,Sense 2
2025-08-06T11:13:00Z,6,Sense 2
2025-08-06T12:14:00Z,9,Sense 2
2025-08-06T12:17:00Z,6,Sense 2
2025-08-06T12:19:00Z,5,Sense 2
2025-08-06T13:20:00Z,8,Sense 2
2025-08-06T13:24:00Z,17,Sense 2
2025-08-06T13:25:00Z,10,Sense 2
2025-08-06T13:27:00Z,20,Sense 2
2025-08-06T13:28:00Z,9,Sense 2
2025-08-06T13:29:00Z,8,Sense 2
2025-08-06T13:46:00Z,41,Sense 2
2025-08-06T13:47:00Z,6,Sense 2
2025-08-07T00:33:00Z,43,Sense 2
2025-08-07T00:34:00Z,32,Sense 2
2025-08-07T00:35:00Z,82,Sense 2
2025-08-07T00:58:00Z,64,Sense 2
2025-08-07T00:59:00Z,9,Sense 2
2025-08-07T01:09:00Z,64,Sense 2
2025-08-07T01:10:00Z,102,Sense 2
2025-08-07T01:11:00Z,121,Sense 2
2025-08-07T01:12:00Z,22,Sense 2
2025-08-07T01:13:00Z,35,Sense 2
2025-08-07T01:14:00Z,73,Sense 2
2025-08-07T01:15:00Z,123,Sense 2
2025-08-07T01:16:00Z,113,Sense 2
2025-08-07T01:17:00Z,124,Sense 2
2025-08-07T01:18:00Z,86,Sense 2
2025-08-07T01:19:00Z,16,Sense 2
2025-08-07T01:20:00Z,115,Sense 2
2025-08-07T01:21:00Z,129,Sense 2
2025-08-07T01:23:00Z,78,Sense 2
2025-08-07T01:24:00Z,9,Sense 2
2025-08-07T12:52:00Z,7,Sense 2
2025-08-08T13:37:00Z,11,Sense 2
2025-08-08T13:38:00Z,7,Sense 2
2025-08-08T13:39:00Z,9,Sense 2
2025-08-08T13:44:00Z,8,Sense 2
2025-08-10T10:27:00Z,4,Sense 2
2025-08-10T10:55:00Z,11,Sense 2
2025-08-10T10:56:00Z,26,Sense 2
2025-08-10T11:12:00Z,39,Sense 2
2025-08-10T11:13:00Z,38,Sense 2
2025-08-10T11:15:00Z,21,Sense 2
2025-08-10T11:16:00Z,7,Sense 2
2025-08-10T11:35:00Z,49,Sense 2
2025-08-10T11:44:00Z,12,Sense 2
2025-08-10T11:45:00Z,9,Sense 2
2025-08-10T11:46:00Z,26,Sense 2
2025-08-10T11:52:00Z,14,Sense 2
2025-08-10T12:28:00Z,26,Sense 2
2025-08-10T12:35:00Z,14,Sense 2
2025-08-10T12:55:00Z,4,Sense 2
2025-08-10T18:01:00Z,16,Sense 2
2025-08-10T18:02:00Z,1,Sense 2
2025-08-10T20:12:00Z,6,Sense 2
2025-08-10T22:01:00Z,7,Sense 2
2025-08-10T22:02:00Z,10,Sense 2
2025-08-10T22:10:00Z,9,Sense 2
2025-08-10T22:13:00Z,10,Sense 2
2025-08-10T23:02:00Z,10,Sense 2
2025-08-10T23:04:00Z,11,Sense 2
2025-08-10T23:11:00Z,6,Sense 2
2025-08-10T23:17:00Z,7,Sense 2
2025-08-10T23:26:00Z,23,Sense 2
2025-08-10T23:28:00Z,4,Sense 2
2025-08-10T23:54:00Z,10,Sense 2
2025-08-10T23:55:00Z,4,Sense 2
2025-08-10T23:56:00Z,10,Sense 2
2025-08-11T00:00:00Z,42,Sense 2
2025-08-11T00:01:00Z,23,Sense 2
2025-08-11T00:02:00Z,38,Sense 2
2025-08-11T00:03:00Z,24,Sense 2
2025-08-11T00:07:00Z,16,Sense 2
2025-08-11T00:08:00Z,1,Sense 2
2025-08-11T00:11:00Z,16,Sense 2
2025-08-11T00:19:00Z,5,Sense 2
2025-08-11T00:37:00Z,32,Sense 2
2025-08-11T00:38:00Z,55,Sense 2
2025-08-11T00:39:00Z,52,Sense 2
2025-08-11T00:40:00Z,62,Sense 2
2025-08-11T00:41:00Z,21,Sense 2
2025-08-11T01:34:00Z,22,Sense 2
2025-08-11T01:35:00Z,29,Sense 2
2025-08-11T01:36:00Z,47,Sense 2
2025-08-11T01:46:00Z,11,Sense 2
2025-08-11T01:50:00Z,6,Sense 2
2025-08-11T02:12:00Z,12,Sense 2
2025-08-11T02:26:00Z,10,Sense 2
2025-08-11T02:46:00Z,22,Sense 2
2025-08-11T02:47:00Z,11,Sense 2
2025-08-11T02:52:00Z,4,Sense 2
2025-08-11T03:02:00Z,7,Sense 2
2025-08-11T03:40:00Z,8,Sense 2
2025-08-11T03:41:00Z,8,Sense 2
2025-08-11T03:56:00Z,7,Sense 2
2025-08-11T05:11:00Z,7,Sense 2
2025-08-11T05:25:00Z,12,Sense 2
2025-08-11T05:29:00Z,6,Sense 2
2025-08-11T06:26:00Z,4,Sense 2
2025-08-11T06:30:00Z,6,Sense 2
2025-08-11T06:33:00Z,5,Sense 2
2025-08-11T06:43:00Z,101,Sense 2
2025-08-11T06:44:00Z,82,Sense 2
2025-08-11T06:48:00Z,11,Sense 2
2025-08-11T06:57:00Z,9,Sense 2
2025-08-11T06:59:00Z,5,Sense 2
2025-08-11T07:19:00Z,5,Sense 2
2025-08-11T07:57:00Z,10,Sense 2
2025-08-11T07:58:00Z,11,Sense 2
2025-08-11T07:59:00Z,4,Sense 2
2025-08-11T08:01:00Z,10,Sense 2
2025-08-11T08:13:00Z,11,Sense 2
2025-08-11T08:14:00Z,18,Sense 2
2025-08-11T08:21:00Z,10,Sense 2
2025-08-11T08:22:00Z,8,Sense 2
2025-08-11T08:23:00Z,34,Sense 2
2025-08-11T08:24:00Z,6,Sense 2
2025-08-11T08:35:00Z,28,Sense 2
2025-08-11T08:36:00Z,24,Sense 2
2025-08-11T08:37:00Z,8,Sense 2
2025-08-11T08:41:00Z,6,Sense 2
2025-08-11T09:01:00Z,6,Sense 2
2025-08-11T09:04:00Z,8,Sense 2
2025-08-11T09:05:00Z,8,Sense 2
2025-08-11T09:12:00Z,10,Sense 2
2025-08-11T09:23:00Z,5,Sense 2
2025-08-11T09:46:00Z,25,Sense 2
2025-08-11T09:47:00Z,6,Sense 2
2025-08-11T09:57:00Z,23,Sense 2
2025-08-11T09:59:00Z,13,Sense 2
2025-08-11T10:00:00Z,2,Sense 2
2025-08-11T10:03:00Z,6,Sense 2
2025-08-11T10:05:00Z,9,Sense 2
2025-08-11T10:08:00Z,13,Sense 2
2025-08-11T10:11:00Z,17,Sense 2
2025-08-11T10:14:00Z,15,Sense 2
2025-08-11T10:16:00Z,7,Sense 2
2025-08-11T10:25:00Z,59,Sense 2
2025-08-11T10:26:00Z,34,Sense 2
2025-08-11T10:27:00Z,8,Sense 2
2025-08-11T11:17:00Z,11,Sense 2
2025-08-11T11:24:00Z,7,Sense 2
2025-08-11T12:26:00Z,10,Sense 2
2025-08-11T12:54:00Z,8,Sense 2
2025-08-11T13:03:00Z,4,Sense 2
2025-08-11T13:09:00Z,13,Sense 2
2025-08-11T13:54:00Z,6,Sense 2
2025-08-11T14:08:00Z,6,Sense 2
2025-08-11T21:33:00Z,10,Sense 2
2025-08-11T21:35:00Z,9,Sense 2
2025-08-11T22:48:00Z,8,Sense 2
2025-08-11T22:49:00Z,8,Sense 2
2025-08-11T22:55:00Z,10,Sense 2
2025-08-11T23:05:00Z,7,Sense 2
2025-08-11T23:06:00Z,3,Sense 2
2025-08-11T23:54:00Z,8,Sense 2
2025-08-12T00:01:00Z,4,Sense 2
2025-08-12T00:15:00Z,7,Sense 2
2025-08-12T00:18:00Z,10,Sense 2
2025-08-12T00:19:00Z,14,Sense 2
2025-08-12T00:27:00Z,8,Sense 2
2025-08-12T00:28:00Z,24,Sense 2
2025-08-12T00:29:00Z,36,Sense 2
2025-08-12T00:30:00Z,13,Sense 2
2025-08-12T00:32:00Z,14,Sense 2
2025-08-12T00:54:00Z,8,Sense 2
2025-08-12T00:55:00Z,17,Sense 2
2025-08-12T00:56:00Z,4,Sense 2
2025-08-12T01:00:00Z,15,Sense 2
2025-08-12T01:01:00Z,43,Sense 2
2025-08-12T01:02:00Z,24,Sense 2
2025-08-12T01:03:00Z,20,Sense 2
2025-08-12T01:08:00Z,35,Sense 2
2025-08-12T01:09:00Z,28,Sense 2
2025-08-12T01:10:00Z,24,Sense 2
2025-08-12T01:34:00Z,16,Sense 2
2025-08-12T01:38:00Z,6,Sense 2
2025-08-12T01:39:00Z,14,Sense 2
2025-08-12T01:40:00Z,34,Sense 2
2025-08-12T01:41:00Z,44,Sense 2
2025-08-12T02:01:00Z,15,Sense 2
2025-08-12T02:29:00Z,24,Sense 2
2025-08-12T02:43:00Z,12,Sense 2
2025-08-12T02:46:00Z,9,Sense 2
2025-08-12T02:56:00Z,15,Sense 2
2025-08-12T02:57:00Z,10,Sense 2
2025-08-12T02:58:00Z,11,Sense 2
2025-08-12T02:59:00Z,11,Sense 2
2025-08-12T03:00:00Z,15,Sense 2
2025-08-12T03:01:00Z,10,Sense 2
2025-08-12T03:04:00Z,8,Sense 2
2025-08-12T03:23:00Z,12,Sense 2
2025-08-12T03:24:00Z,25,Sense 2
2025-08-12T04:10:00Z,5,Sense 2
2025-08-12T04:11:00Z,83,Sense 2
2025-08-12T04:12:00Z,14,Sense 2
2025-08-12T04:14:00Z,19,Sense 2
2025-08-12T04:15:00Z,46,Sense 2
2025-08-12T04:16:00Z,37,Sense 2
2025-08-12T04:18:00Z,7,Sense 2
2025-08-12T04:19:00Z,17,Sense 2
2025-08-12T04:21:00Z,7,Sense 2
2025-08-12T04:23:00Z,27,Sense 2
2025-08-12T04:24:00Z,14,Sense 2
2025-08-12T05:05:00Z,6,Sense 2
2025-08-12T05:14:00Z,12,Sense 2
2025-08-12T05:15:00Z,4,Sense 2
2025-08-12T05:19:00Z,7,Sense 2
2025-08-12T05:35:00Z,13,Sense 2
2025-08-12T05:36:00Z,13,Sense 2
2025-08-12T05:50:00Z,6,Sense 2
2025-08-12T06:10:00Z,5,Sense 2
2025-08-12T06:35:00Z,16,Sense 2
2025-08-12T06:40:00Z,9,Sense 2
2025-08-12T06:42:00Z,17,Sense 2
2025-08-12T06:45:00Z,9,Sense 2
2025-08-12T06:48:00Z,14,Sense 2
2025-08-12T07:37:00Z,18,Sense 2
2025-08-12T07:39:00Z,7,Sense 2
2025-08-12T07:40:00Z,31,Sense 2
2025-08-12T07:41:00Z,16,Sense 2
2025-08-12T07:55:00Z,11,Sense 2
2025-08-12T07:56:00Z,5,Sense 2
2025-08-12T08:19:00Z,85,Sense 2
2025-08-12T08:20:00Z,60,Sense 2
2025-08-12T09:23:00Z,30,Sense 2
2025-08-12T09:24:00Z,40,Sense 2
2025-08-12T09:32:00Z,16,Sense 2
2025-08-12T09:33:00Z,13,Sense 2
2025-08-12T09:38:00Z,37,Sense 2
2025-08-12T09:40:00Z,20,Sense 2
2025-08-12T09:41:00Z,8,Sense 2
2025-08-12T09:42:00Z,10,Sense 2
2025-08-12T09:59:00Z,17,Sense 2
2025-08-12T10:05:00Z,6,Sense 2
2025-08-12T10:15:00Z,12,Sense 2
2025-08-12T10:19:00Z,12,Sense 2
2025-08-12T10:20:00Z,31,Sense 2
2025-08-12T10:37:00Z,5,Sense 2
2025-08-12T10:38:00Z,23,Sense 2
2025-08-12T10:44:00Z,4,Sense 2
2025-08-12T10:45:00Z,20,Sense 2
2025-08-12T10:47:00Z,7,Sense 2
2025-08-12T10:54:00Z,9,Sense 2
2025-08-12T10:56:00Z,23,Sense 2
2025-08-12T10:57:00Z,23,Sense 2
2025-08-12T11:47:00Z,7,Sense 2
2025-08-12T12:04:00Z,8,Sense 2
2025-08-12T12:13:00Z,16,Sense 2
2025-08-12T12:14:00Z,2,Sense 2
2025-08-12T12:33:00Z,33,Sense 2
2025-08-12T12:42:00Z,6,Sense 2
2025-08-12T12:43:00Z,9,Sense 2
2025-08-12T12:45:00Z,17,Sense 2
2025-08-12T12:46:00Z,7,Sense 2
2025-08-12T12:47:00Z,7,Sense 2
2025-08-12T16:17:00Z,9,Sense 2
2025-08-12T18:30:00Z,5,Sense 2
2025-08-12T21:22:00Z,4,Sense 2
2025-08-12T22:40:00Z,7,Sense 2
2025-08-12T22:41:00Z,15,Sense 2
2025-08-12T22:55:00Z,7,Sense 2
2025-08-12T22:58:00Z,12,Sense 2
2025-08-12T22:59:00Z,9,Sense 2
2025-08-13T00:31:00Z,11,Sense 2
2025-08-13T00:33:00Z,29,Sense 2
2025-08-13T00:34:00Z,10,Sense 2
2025-08-13T00:35:00Z,3,Sense 2
2025-08-13T00:40:00Z,5,Sense 2
2025-08-13T00:43:00Z,5,Sense 2
2025-08-13T00:44:00Z,13,Sense 2
2025-08-13T00:45:00Z,15,Sense 2
2025-08-13T00:47:00Z,6,Sense 2
2025-08-13T00:51:00Z,10,Sense 2
2025-08-13T00:55:00Z,12,Sense 2
2025-08-13T01:00:00Z,10,Sense 2
2025-08-13T01:01:00Z,14,Sense 2
2025-08-13T01:02:00Z,12,Sense 2
2025-08-13T01:03:00Z,51,Sense 2
2025-08-13T01:04:00Z,68,Sense 2
2025-08-13T01:05:00Z,36,Sense 2
2025-08-13T01:07:00Z,16,Sense 2
2025-08-13T01:08:00Z,27,Sense 2
2025-08-13T01:09:00Z,29,Sense 2
2025-08-13T01:10:00Z,15,Sense 2
2025-08-13T01:13:00Z,20,Sense 2
2025-08-13T01:26:00Z,11,Sense 2
2025-08-13T01:40:00Z,7,Sense 2
2025-08-13T01:47:00Z,7,Sense 2
2025-08-13T01:48:00Z,28,Sense 2
2025-08-13T01:55:00Z,27,Sense 2
2025-08-13T02:02:00Z,4,Sense 2
2025-08-13T02:09:00Z,12,Sense 2
2025-08-13T02:10:00Z,9,Sense 2
2025-08-13T02:50:00Z,46,Sense 2
2025-08-13T02:53:00Z,42,Sense 2
2025-08-13T02:54:00Z,9,Sense 2
2025-08-13T02:56:00Z,10,Sense 2
2025-08-13T03:17:00Z,5,Sense 2
2025-08-13T03:26:00Z,12,Sense 2
2025-08-13T03:27:00Z,17,Sense 2
2025-08-13T03:28:00Z,5,Sense 2
2025-08-13T03:35:00Z,10,Sense 2
2025-08-13T04:20:00Z,21,Sense 2
2025-08-13T04:23:00Z,10,Sense 2
2025-08-13T04:25:00Z,28,Sense 2
2025-08-13T04:26:00Z,65,Sense 2
2025-08-13T04:34:00Z,14,Sense 2
2025-08-13T04:41:00Z,5,Sense 2
2025-08-13T05:00:00Z,7,Sense 2
2025-08-13T05:01:00Z,12,Sense 2
2025-08-13T06:15:00Z,8,Sense 2
2025-08-13T06:16:00Z,2,Sense 2
2025-08-13T06:20:00Z,8,Sense 2
2025-08-13T06:26:00Z,11,Sense 2
2025-08-13T07:30:00Z,7,Sense 2
2025-08-13T07:31:00Z,21,Sense 2
2025-08-13T07:32:00Z,12,Sense 2
2025-08-13T07:38:00Z,6,Sense 2
2025-08-13T07:39:00Z,13,Sense 2
2025-08-13T07:40:00Z,10,Sense 2
2025-08-13T07:42:00Z,8,Sense 2
2025-08-13T07:43:00Z,7,Sense 2
2025-08-13T07:44:00Z,11,Sense 2
2025-08-13T07:45:00Z,12,Sense 2
2025-08-13T07:47:00Z,15,Sense 2
2025-08-13T08:09:00Z,10,Sense 2
2025-08-13T08:29:00Z,9,Sense 2
2025-08-13T08:31:00Z,7,Sense 2
2025-08-13T08:42:00Z,6,Sense 2
2025-08-13T08:44:00Z,13,Sense 2
2025-08-13T08:47:00Z,29,Sense 2
2025-08-13T08:51:00Z,23,Sense 2
2025-08-13T08:52:00Z,8,Sense 2
2025-08-13T08:53:00Z,41,Sense 2
2025-08-13T08:54:00Z,34,Sense 2
2025-08-13T08:56:00Z,16,Sense 2
2025-08-13T08:57:00Z,2,Sense 2
2025-08-13T09:27:00Z,38,Sense 2
2025-08-13T09:28:00Z,46,Sense 2
2025-08-13T09:31:00Z,6,Sense 2
2025-08-13T09:32:00Z,10,Sense 2
2025-08-13T09:47:00Z,10,Sense 2
2025-08-13T09:48:00Z,17,Sense 2
2025-08-13T09:50:00Z,7,Sense 2
2025-08-13T10:06:00Z,8,Sense 2
2025-08-13T10:52:00Z,5,Sense 2
2025-08-13T11:35:00Z,15,Sense 2
2025-08-13T11:36:00Z,4,Sense 2
2025-08-13T11:37:00Z,4,Sense 2
2025-08-13T11:43:00Z,12,Sense 2
2025-08-13T11:48:00Z,7,Sense 2
2025-08-13T11:56:00Z,91,Sense 2
2025-08-13T11:57:00Z,11,Sense 2
2025-08-13T11:58:00Z,22,Sense 2
2025-08-13T11:59:00Z,22,Sense 2
2025-08-13T12:02:00Z,4,Sense 2
2025-08-13T12:17:00Z,19,Sense 2
2025-08-13T12:21:00Z,12,Sense 2
2025-08-13T12:24:00Z,8,Sense 2
2025-08-13T12:26:00Z,16,Sense 2
2025-08-13T12:29:00Z,12,Sense 2
2025-08-13T12:30:00Z,1,Sense 2
2025-08-13T12:32:00Z,6,Sense 2
2025-08-13T13:23:00Z,7,Sense 2
2025-08-13T13:29:00Z,5,Sense 2
2025-08-13T13:44:00Z,4,Sense 2
2025-08-13T13:45:00Z,7,Sense 2
2025-08-13T13:59:00Z,11,Sense 2
2025-08-13T14:11:00Z,19,Sense 2
2025-08-13T14:19:00Z,35,Sense 2
2025-08-13T19:22:00Z,16,Sense 2
2025-08-13T19:54:00Z,8,Sense 2
2025-08-13T21:14:00Z,7,Sense 2
2025-08-13T21:18:00Z,7,Sense 2
2025-08-13T21:19:00Z,10,Sense 2
2025-08-13T21:50:00Z,4,Sense 2
2025-08-13T22:50:00Z,4,Sense 2
2025-08-13T23:25:00Z,33,Sense 2
2025-08-13T23:35:00Z,8,Sense 2
2025-08-13T23:36:00Z,10,Sense 2
2025-08-13T23:37:00Z,8,Sense 2
2025-08-13T23:40:00Z,8,Sense 2
2025-08-13T23:43:00Z,13,Sense 2
2025-08-13T23:44:00Z,70,Sense 2
2025-08-13T23:45:00Z,92,Sense 2
2025-08-13T23:46:00Z,70,Sense 2
2025-08-13T23:47:00Z,10,Sense 2
2025-08-13T23:48:00Z,38,Sense 2
2025-08-13T23:49:00Z,87,Sense 2
2025-08-13T23:50:00Z,90,Sense 2
2025-08-13T23:51:00Z,31,Sense 2
2025-08-13T23:54:00Z,17,Sense 2
2025-08-13T23:55:00Z,8,Sense 2
2025-08-14T00:03:00Z,36,Sense 2
2025-08-14T00:04:00Z,6,Sense 2
2025-08-14T00:05:00Z,48,Sense 2
2025-08-14T00:06:00Z,79,Sense 2
2025-08-14T00:07:00Z,87,Sense 2
2025-08-14T00:08:00Z,18,Sense 2
2025-08-14T00:10:00Z,14,Sense 2
2025-08-14T00:11:00Z,16,Sense 2
2025-08-14T00:12:00Z,8,Sense 2
2025-08-14T00:13:00Z,75,Sense 2
2025-08-14T00:14:00Z,24,Sense 2
2025-08-14T00:41:00Z,67,Sense 2
2025-08-14T00:42:00Z,21,Sense 2
2025-08-14T01:17:00Z,10,Sense 2
2025-08-14T01:22:00Z,9,Sense 2
2025-08-14T01:29:00Z,15,Sense 2
2025-08-14T01:30:00Z,31,Sense 2
2025-08-14T01:31:00Z,35,Sense 2
2025-08-14T01:32:00Z,42,Sense 2
2025-08-14T01:33:00Z,73,Sense 2
2025-08-14T01:34:00Z,77,Sense 2
2025-08-14T01:35:00Z,42,Sense 2
2025-08-14T01:38:00Z,20,Sense 2
2025-08-14T01:39:00Z,76,Sense 2
2025-08-14T01:40:00Z,74,Sense 2
2025-08-14T01:41:00Z,68,Sense 2
2025-08-14T01:42:00Z,80,Sense 2
2025-08-14T01:43:00Z,40,Sense 2
2025-08-14T01:46:00Z,40,Sense 2
2025-08-14T01:47:00Z,6,Sense 2
2025-08-14T01:48:00Z,44,Sense 2
2025-08-14T01:57:00Z,8,Sense 2
2025-08-14T01:58:00Z,5,Sense 2
2025-08-14T02:07:00Z,19,Sense 2
2025-08-14T02:08:00Z,6,Sense 2
2025-08-14T02:09:00Z,10,Sense 2
2025-08-14T02:12:00Z,15,Sense 2
2025-08-14T02:16:00Z,16,Sense 2
2025-08-14T02:22:00Z,9,Sense 2
2025-08-14T03:08:00Z,4,Sense 2
2025-08-14T03:09:00Z,8,Sense 2
2025-08-14T03:32:00Z,21,Sense 2
2025-08-14T03:33:00Z,4,Sense 2
2025-08-14T03:34:00Z,7,Sense 2
2025-08-14T03:37:00Z,22,Sense 2
2025-08-14T03:38:00Z,12,Sense 2
2025-08-14T03:39:00Z,13,Sense 2
2025-08-14T03:49:00Z,8,Sense 2
2025-08-14T03:51:00Z,16,Sense 2
2025-08-14T03:54:00Z,29,Sense 2
2025-08-14T03:56:00Z,8,Sense 2
2025-08-14T03:57:00Z,3,Sense 2
2025-08-14T03:59:00Z,9,Sense 2
2025-08-14T04:41:00Z,20,Sense 2
2025-08-14T04:47:00Z,14,Sense 2
2025-08-14T04:58:00Z,8,Sense 2
2025-08-14T05:21:00Z,5,Sense 2
2025-08-14T05:27:00Z,8,Sense 2
2025-08-14T05:35:00Z,6,Sense 2
2025-08-14T06:08:00Z,9,Sense 2
2025-08-14T06:42:00Z,13,Sense 2
2025-08-14T06:47:00Z,29,Sense 2
2025-08-14T06:48:00Z,24,Sense 2
2025-08-14T06:53:00Z,25,Sense 2
2025-08-14T06:59:00Z,6,Sense 2
2025-08-14T07:00:00Z,10,Sense 2
2025-08-14T07:02:00Z,20,Sense 2
2025-08-14T07:05:00Z,30,Sense 2
2025-08-14T07:07:00Z,4,Sense 2
2025-08-14T07:22:00Z,99,Sense 2
2025-08-14T07:23:00Z,30,Sense 2
2025-08-14T07:26:00Z,5,Sense 2
2025-08-14T07:27:00Z,9,Sense 2
