timestamp,temperature celsius,data source
2025-08-19T22:37:00Z,33.5,Sense 2
2025-08-19T22:38:00Z,33.5,Sense 2
2025-08-19T22:39:00Z,33.4,Sense 2
2025-08-19T22:40:00Z,33.3,Sense 2
2025-08-19T22:41:00Z,33.3,Sense 2
2025-08-19T22:42:00Z,33.3,Sense 2
2025-08-19T22:43:00Z,33.3,Sense 2
2025-08-19T22:44:00Z,33.3,Sense 2
2025-08-19T22:45:00Z,33.2,Sense 2
2025-08-19T22:46:00Z,33.2,Sense 2
2025-08-19T22:47:00Z,33.2,Sense 2
2025-08-19T22:48:00Z,33.1,Sense 2
2025-08-19T22:49:00Z,33.0,Sense 2
2025-08-19T22:50:00Z,33.1,Sense 2
2025-08-19T22:51:00Z,33.0,Sense 2
2025-08-19T22:52:00Z,33.0,Sense 2
2025-08-19T22:53:00Z,33.0,Sense 2
2025-08-19T22:54:00Z,33.0,Sense 2
2025-08-19T22:55:00Z,33.1,Sense 2
2025-08-19T22:56:00Z,33.1,Sense 2
2025-08-19T22:57:00Z,33.1,Sense 2
2025-08-19T22:58:00Z,33.2,Sense 2
2025-08-19T22:59:00Z,33.2,Sense 2
2025-08-19T23:00:00Z,33.2,Sense 2
2025-08-19T23:01:00Z,33.3,Sense 2
2025-08-19T23:02:00Z,32.9,Sense 2
2025-08-19T23:03:00Z,33.0,Sense 2
2025-08-19T23:04:00Z,33.2,Sense 2
2025-08-19T23:05:00Z,32.5,Sense 2
2025-08-19T23:06:00Z,32.4,Sense 2
2025-08-19T23:07:00Z,32.4,Sense 2
2025-08-19T23:08:00Z,32.3,Sense 2
2025-08-19T23:09:00Z,32.3,Sense 2
2025-08-19T23:10:00Z,32.1,Sense 2
2025-08-19T23:11:00Z,32.1,Sense 2
2025-08-19T23:12:00Z,32.0,Sense 2
2025-08-19T23:13:00Z,31.9,Sense 2
2025-08-19T23:14:00Z,31.9,Sense 2
2025-08-19T23:15:00Z,31.8,Sense 2
2025-08-19T23:16:00Z,31.8,Sense 2
2025-08-19T23:17:00Z,31.8,Sense 2
2025-08-19T23:18:00Z,32.0,Sense 2
2025-08-19T23:19:00Z,32.1,Sense 2
2025-08-19T23:20:00Z,32.1,Sense 2
2025-08-19T23:21:00Z,32.2,Sense 2
2025-08-19T23:22:00Z,32.2,Sense 2
2025-08-19T23:23:00Z,32.1,Sense 2
2025-08-19T23:24:00Z,32.0,Sense 2
2025-08-19T23:25:00Z,31.8,Sense 2
2025-08-19T23:26:00Z,31.7,Sense 2
2025-08-19T23:27:00Z,31.4,Sense 2
2025-08-19T23:28:00Z,31.2,Sense 2
2025-08-19T23:29:00Z,31.1,Sense 2
2025-08-19T23:30:00Z,30.9,Sense 2
2025-08-19T23:31:00Z,30.8,Sense 2
2025-08-19T23:32:00Z,30.7,Sense 2
2025-08-19T23:33:00Z,30.6,Sense 2
2025-08-19T23:34:00Z,30.6,Sense 2
2025-08-19T23:35:00Z,30.6,Sense 2
2025-08-19T23:36:00Z,30.7,Sense 2
2025-08-19T23:37:00Z,30.9,Sense 2
2025-08-19T23:38:00Z,30.9,Sense 2
2025-08-19T23:39:00Z,31.0,Sense 2
2025-08-19T23:40:00Z,31.0,Sense 2
2025-08-19T23:41:00Z,31.3,Sense 2
2025-08-19T23:42:00Z,31.4,Sense 2
2025-08-19T23:43:00Z,31.5,Sense 2
2025-08-19T23:44:00Z,31.7,Sense 2
2025-08-19T23:45:00Z,31.7,Sense 2
2025-08-19T23:46:00Z,31.6,Sense 2
2025-08-19T23:47:00Z,31.5,Sense 2
2025-08-19T23:48:00Z,31.5,Sense 2
2025-08-19T23:49:00Z,31.4,Sense 2
2025-08-19T23:50:00Z,31.3,Sense 2
2025-08-19T23:51:00Z,31.2,Sense 2
2025-08-19T23:52:00Z,31.3,Sense 2
2025-08-19T23:53:00Z,31.3,Sense 2
2025-08-19T23:54:00Z,31.3,Sense 2
2025-08-19T23:55:00Z,31.3,Sense 2
2025-08-19T23:56:00Z,31.3,Sense 2
2025-08-19T23:57:00Z,31.3,Sense 2
2025-08-19T23:58:00Z,31.5,Sense 2
2025-08-19T23:59:00Z,31.4,Sense 2
